club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Inter Milan,Zinho Vanheusden,22,Centre-Back,Standard Liège,£14.40m,in,Summer,14.4,Serie A,2021,2021/2022
Inter Milan,Denzel Dumfries,25,Right Midfield,PSV Eindhoven,£11.25m,in,Summer,11.25,Serie A,2021,2021/2022
Inter Milan,Joaquín Correa,27,Second Striker,Lazio,Loan fee:£4.50m,in,Summer,4.5,Serie A,2021,2021/2022
Inter Milan,Matteo Darmian,31,Right-Back,Parma,£2.25m,in,Summer,2.25,Serie A,2021,2021/2022
Inter Milan,Edin Dzeko,35,Centre-Forward,AS Roma,free transfer,in,Summer,NA,Serie A,2021,2021/2022
Inter Milan,Alex Cordaz,38,Goalkeeper,Crotone,free transfer,in,Summer,NA,Serie A,2021,2021/2022
Inter Milan,Hakan Calhanoglu,27,Attacking Midfield,AC Milan,free transfer,in,Summer,NA,Serie A,2021,2021/2022
Inter Milan,Martín Satriano,20,Centre-Forward,Inter U19,-,in,Summer,0,Serie A,2021,2021/2022
Inter Milan,Romelu Lukaku,28,Centre-Forward,Chelsea,£103.50m,out,Summer,103.5,Serie A,2021,2021/2022
Inter Milan,Achraf Hakimi,22,Right-Back,Paris SG,£54.00m,out,Summer,54,Serie A,2021,2021/2022
Inter Milan,Matteo Politano,28,Right Winger,SSC Napoli,£17.10m,out,Summer,17.1,Serie A,2021,2021/2022
Inter Milan,Antonio Candreva,34,Right Midfield,Sampdoria,£2.25m,out,Summer,2.25,Serie A,2021,2021/2022
Inter Milan,Rigoberto Rivas,23,Attacking Midfield,Reggina,£495Th.,out,Summer,0.495,Serie A,2021,2021/2022
Inter Milan,Edoardo Vergani,20,Centre-Forward,Salernitana,free transfer,out,Summer,NA,Serie A,2021,2021/2022
Inter Milan,Xian Emmers,22,Central Midfield,Roda JC,free transfer,out,Summer,NA,Serie A,2021,2021/2022
Inter Milan,Radja Nainggolan,33,Attacking Midfield,Royal Antwerp,free transfer,out,Summer,NA,Serie A,2021,2021/2022
Inter Milan,Giacomo Pozzer,20,Goalkeeper,Juve Stabia,free transfer,out,Summer,NA,Serie A,2021,2021/2022
Inter Milan,João Mário,28,Central Midfield,Benfica,free transfer,out,Summer,NA,Serie A,2021,2021/2022
Inter Milan,Ashley Young,36,Left-Back,Aston Villa,free transfer,out,Summer,NA,Serie A,2021,2021/2022
Inter Milan,Daniele Padelli,35,Goalkeeper,Udinese Calcio,free transfer,out,Summer,NA,Serie A,2021,2021/2022
Inter Milan,Marco Pompetti,21,Defensive Midfield,Pescara,loan transfer,out,Summer,NA,Serie A,2021,2021/2022
Inter Milan,Thomas Schirò,21,Central Midfield,Crotone,?,out,Summer,NA,Serie A,2021,2021/2022
Inter Milan,Niccolò Corrado,21,Left-Back,Feralpisalò,loan transfer,out,Summer,NA,Serie A,2021,2021/2022
Inter Milan,Andrea Pinamonti,22,Centre-Forward,FC Empoli,loan transfer,out,Summer,NA,Serie A,2021,2021/2022
Inter Milan,Valentino Lazaro,25,Right-Back,Benfica,loan transfer,out,Summer,NA,Serie A,2021,2021/2022
Inter Milan,Lucien Agoume,19,Defensive Midfield,Stade Brest 29,loan transfer,out,Summer,NA,Serie A,2021,2021/2022
Inter Milan,Eddie Salcedo,19,Centre-Forward,Genoa,loan transfer,out,Summer,NA,Serie A,2021,2021/2022
Inter Milan,Filip Stankovic,19,Goalkeeper,FC Volendam,loan transfer,out,Summer,NA,Serie A,2021,2021/2022
Inter Milan,Samuele Mulattieri,20,Centre-Forward,Crotone,loan transfer,out,Summer,NA,Serie A,2021,2021/2022
Inter Milan,Davide Zugaro,21,Left-Back,Virtus Verona,loan transfer,out,Summer,NA,Serie A,2021,2021/2022
Inter Milan,Dalbert,27,Left-Back,Cagliari Calcio,loan transfer,out,Summer,NA,Serie A,2021,2021/2022
Inter Milan,Zinho Vanheusden,22,Centre-Back,Genoa,loan transfer,out,Summer,NA,Serie A,2021,2021/2022
Inter Milan,Andreaw Gravillon,23,Centre-Back,Stade Reims,loan transfer,out,Summer,NA,Serie A,2021,2021/2022
Inter Milan,Sebastiano Esposito,19,Centre-Forward,FC Basel,loan transfer,out,Summer,NA,Serie A,2021,2021/2022
Inter Milan,Darian Males,20,Attacking Midfield,FC Basel,loan transfer,out,Summer,NA,Serie A,2021,2021/2022
Inter Milan,Lorenzo Gavioli,21,Central Midfield,Reggina,loan transfer,out,Summer,NA,Serie A,2021,2021/2022
Inter Milan,Matteo Darmian,31,Right-Back,Parma,"End of loanJun 30, 2021",out,Summer,0,Serie A,2021,2021/2022
AC Milan,Fikayo Tomori,23,Centre-Back,Chelsea,£26.28m,in,Summer,26.28,Serie A,2021,2021/2022
AC Milan,Mike Maignan,26,Goalkeeper,LOSC Lille,£11.70m,in,Summer,11.7,Serie A,2021,2021/2022
AC Milan,Yacine Adli,21,Attacking Midfield,G. Bordeaux,£7.20m,in,Summer,7.2,Serie A,2021,2021/2022
AC Milan,Sandro Tonali,21,Defensive Midfield,Brescia,£6.21m,in,Summer,6.21,Serie A,2021,2021/2022
AC Milan,Fodé Ballo-Touré,24,Left-Back,Monaco,£4.50m,in,Summer,4.5,Serie A,2021,2021/2022
AC Milan,Brahim Díaz,22,Attacking Midfield,Real Madrid,Loan fee:£2.70m,in,Summer,2.7,Serie A,2021,2021/2022
AC Milan,Junior Messias,30,Attacking Midfield,Crotone,Loan fee:£2.34m,in,Summer,2.34,Serie A,2021,2021/2022
AC Milan,Tiemoué Bakayoko,27,Defensive Midfield,Chelsea,Loan fee:£1.80m,in,Summer,1.8,Serie A,2021,2021/2022
AC Milan,Olivier Giroud,34,Centre-Forward,Chelsea,£900Th.,in,Summer,0.9,Serie A,2021,2021/2022
