club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Athletic Bilbao,Yuri Berchiche,28,Left-Back,Paris SG,£21.60m,in,Summer,21.6,Primera Division,2018,2018/2019
Athletic Bilbao,Ander Capa,26,Right-Back,SD Eibar,£2.70m,in,Summer,2.7,Primera Division,2018,2018/2019
Athletic Bilbao,Cristian Ganea,26,Left-Back,FC Viitorul,£900Th.,in,Summer,0.9,Primera Division,2018,2018/2019
Athletic Bilbao,Dani García,28,Central Midfield,SD Eibar,free transfer,in,Summer,NA,Primera Division,2018,2018/2019
Athletic Bilbao,Andoni López,22,Left-Back,Bilbao Athletic,-,in,Summer,0,Primera Division,2018,2018/2019
Athletic Bilbao,Unai Simón,21,Goalkeeper,Bilbao Athletic,-,in,Summer,0,Primera Division,2018,2018/2019
Athletic Bilbao,Unai López,22,Central Midfield,Rayo Vallecano,"End of loanJun 30, 2018",in,Summer,0,Primera Division,2018,2018/2019
Athletic Bilbao,Álex Remiro,23,Goalkeeper,SD Huesca,"End of loanJun 30, 2018",in,Summer,0,Primera Division,2018,2018/2019
Athletic Bilbao,Urtzi Iriondo,23,Left-Back,Granada CF,"End of loanJun 30, 2018",in,Summer,0,Primera Division,2018,2018/2019
Athletic Bilbao,Kepa Arrizabalaga,23,Goalkeeper,Chelsea,£72.00m,out,Summer,72,Primera Division,2018,2018/2019
Athletic Bilbao,Enric Saborit,26,Left-Back,M. Tel Aviv,free transfer,out,Summer,NA,Primera Division,2018,2018/2019
Athletic Bilbao,Urtzi Iriondo,23,Left-Back,Union SG,free transfer,out,Summer,NA,Primera Division,2018,2018/2019
Athletic Bilbao,Sabin Merino,26,Centre-Forward,CD Leganés,loan transfer,out,Summer,NA,Primera Division,2018,2018/2019
Athletic Bilbao,Andoni López,22,Left-Back,UD Almería,loan transfer,out,Summer,NA,Primera Division,2018,2018/2019
Athletic Bilbao,Mikel Vesga,25,Defensive Midfield,CD Leganés,loan transfer,out,Summer,NA,Primera Division,2018,2018/2019
Athletic Bilbao,Xabi Etxeita,30,Centre-Back,SD Huesca,loan transfer,out,Summer,NA,Primera Division,2018,2018/2019
Athletic Bilbao,Kike Sola,32,Centre-Forward,Retired,-,out,Summer,0,Primera Division,2018,2018/2019
Atlético de Madrid,Thomas Lemar,22,Attacking Midfield,Monaco,£64.80m,in,Summer,64.8,Primera Division,2018,2018/2019
Atlético de Madrid,Gelson Martins,23,Right Winger,Sporting CP,£19.80m,in,Summer,19.8,Primera Division,2018,2018/2019
Atlético de Madrid,Rodri,22,Defensive Midfield,Villarreal,£18.00m,in,Summer,18,Primera Division,2018,2018/2019
Atlético de Madrid,Nikola Kalinic,30,Centre-Forward,AC Milan,£13.05m,in,Summer,13.05,Primera Division,2018,2018/2019
Atlético de Madrid,Santiago Arias,26,Right-Back,PSV Eindhoven,£9.90m,in,Summer,9.9,Primera Division,2018,2018/2019
Atlético de Madrid,Jonny Otto,24,Left-Back,Celta de Vigo,£6.30m,in,Summer,6.3,Primera Division,2018,2018/2019
Atlético de Madrid,Nehuén Pérez,18,Centre-Back,Argentinos U20,£1.80m,in,Summer,1.8,Primera Division,2018,2018/2019
Atlético de Madrid,Antonio Adán,31,Goalkeeper,Real Betis,£900Th.,in,Summer,0.9,Primera Division,2018,2018/2019
Atlético de Madrid,Bernard Mensah,23,Attacking Midfield,Kasimpasa,"End of loanJun 30, 2018",in,Summer,0,Primera Division,2018,2018/2019
Atlético de Madrid,Luciano Vietto,24,Left Winger,Valencia,"End of loanJun 30, 2018",in,Summer,0,Primera Division,2018,2018/2019
Atlético de Madrid,André Moreira,22,Goalkeeper,Belenenses,"End of loanJun 30, 2018",in,Summer,0,Primera Division,2018,2018/2019
Atlético de Madrid,Héctor Hernández,22,Centre-Forward,Albacete,"End of loanJun 30, 2018",in,Summer,0,Primera Division,2018,2018/2019
Atlético de Madrid,Emiliano Velázquez,24,Centre-Back,Rayo Vallecano,"End of loanJun 30, 2018",in,Summer,0,Primera Division,2018,2018/2019
Atlético de Madrid,Diogo Jota,21,Left Winger,Wolves,"End of loanJun 30, 2018",in,Summer,0,Primera Division,2018,2018/2019
Atlético de Madrid,Kévin Gameiro,31,Centre-Forward,Valencia,£14.40m,out,Summer,14.4,Primera Division,2018,2018/2019
Atlético de Madrid,Diogo Jota,21,Left Winger,Wolves,£12.60m,out,Summer,12.6,Primera Division,2018,2018/2019
Atlético de Madrid,Sime Vrsaljko,26,Right-Back,Inter,Loan fee:£5.85m,out,Summer,5.85,Primera Division,2018,2018/2019
Atlético de Madrid,Bernard Mensah,23,Attacking Midfield,Kayserispor,Loan fee:£360Th.,out,Summer,0.36,Primera Division,2018,2018/2019
Atlético de Madrid,Fernando Torres,34,Centre-Forward,Sagan Tosu,free transfer,out,Summer,NA,Primera Division,2018,2018/2019
Atlético de Madrid,Gabi,34,Central Midfield,Al-Sadd SC,free transfer,out,Summer,NA,Primera Division,2018,2018/2019
Atlético de Madrid,Emiliano Velázquez,24,Centre-Back,Rayo Vallecano,free transfer,out,Summer,NA,Primera Division,2018,2018/2019
Atlético de Madrid,Héctor Hernández,22,Centre-Forward,Málaga CF,loan transfer,out,Summer,NA,Primera Division,2018,2018/2019
Atlético de Madrid,Luciano Vietto,24,Left Winger,Fulham,loan transfer,out,Summer,NA,Primera Division,2018,2018/2019
Atlético de Madrid,André Moreira,22,Goalkeeper,Aston Villa,loan transfer,out,Summer,NA,Primera Division,2018,2018/2019
Atlético de Madrid,Nehuén Pérez,18,Centre-Back,Argentinos Jrs.,loan transfer,out,Summer,NA,Primera Division,2018,2018/2019
Atlético de Madrid,Jonny Otto,24,Left-Back,Wolves,loan transfer,out,Summer,NA,Primera Division,2018,2018/2019
Atlético de Madrid,Axel Werner,22,Goalkeeper,SD Huesca,loan transfer,out,Summer,NA,Primera Division,2018,2018/2019
CD Leganés,Youssef En-Nesyri,21,Centre-Forward,Málaga CF,£5.40m,in,Summer,5.4,Primera Division,2018,2018/2019
CD Leganés,José Manuel Arnáiz,23,Left Winger,Barcelona B,£4.50m,in,Summer,4.5,Primera Division,2018,2018/2019
CD Leganés,Recio,27,Central Midfield,Málaga CF,£1.35m,in,Summer,1.35,Primera Division,2018,2018/2019
CD Leganés,Diego Rolán,25,Centre-Forward,Dep. La Coruña,Loan fee:£900Th.,in,Summer,0.9,Primera Division,2018,2018/2019
CD Leganés,Kenneth Omeruo,24,Centre-Back,Chelsea,Loan fee:£720Th.,in,Summer,0.72,Primera Division,2018,2018/2019
CD Leganés,Óscar Rodríguez,20,Attacking Midfield,Real Madrid,Loan fee:£540Th.,in,Summer,0.54,Primera Division,2018,2018/2019
CD Leganés,Josua Mejías,20,Centre-Back,Carabobo FC,£405Th.,in,Summer,0.405,Primera Division,2018,2018/2019
CD Leganés,Jonathan Silva,24,Left-Back,Sporting CP,Loan fee:£360Th.,in,Summer,0.36,Primera Division,2018,2018/2019
CD Leganés,Facundo García,18,Central Midfield,Olimpo,£315Th.,in,Summer,0.315,Primera Division,2018,2018/2019
CD Leganés,Juanfran,29,Right-Back,Dep. La Coruña,Loan fee:£270Th.,in,Summer,0.27,Primera Division,2018,2018/2019
CD Leganés,Rubén Pérez,29,Defensive Midfield,Granada CF,free transfer,in,Summer,NA,Primera Division,2018,2018/2019
CD Leganés,Dani Ojeda,23,Left Winger,Lorca FC,free transfer,in,Summer,NA,Primera Division,2018,2018/2019
CD Leganés,Rodri Tarín,21,Centre-Back,Barcelona B,free transfer,in,Summer,NA,Primera Division,2018,2018/2019
CD Leganés,Fede Vico,24,Attacking Midfield,CD Lugo,free transfer,in,Summer,NA,Primera Division,2018,2018/2019
CD Leganés,Sabin Merino,26,Centre-Forward,Athletic,loan transfer,in,Summer,NA,Primera Division,2018,2018/2019
CD Leganés,Michael Santos,25,Centre-Forward,Málaga CF,loan transfer,in,Summer,NA,Primera Division,2018,2018/2019
CD Leganés,Andriy Lunin,19,Goalkeeper,Real Madrid,loan transfer,in,Summer,NA,Primera Division,2018,2018/2019
CD Leganés,Allan Nyom,30,Right-Back,West Brom,loan transfer,in,Summer,NA,Primera Division,2018,2018/2019
CD Leganés,Guido Carrillo,27,Centre-Forward,Southampton,loan transfer,in,Summer,NA,Primera Division,2018,2018/2019
CD Leganés,Mikel Vesga,25,Defensive Midfield,Athletic,loan transfer,in,Summer,NA,Primera Division,2018,2018/2019
CD Leganés,William de Camargo,19,Right Winger,CD Leganés B,-,in,Summer,0,Primera Division,2018,2018/2019
CD Leganés,Luciano,25,Second Striker,Panathinaikos,"End of loanJun 30, 2018",in,Summer,0,Primera Division,2018,2018/2019
CD Leganés,Josua Mejías,20,Centre-Back,FC Cartagena,"End of loanJun 29, 2018",in,Summer,0,Primera Division,2018,2018/2019
CD Leganés,Owusu,21,Centre-Forward,FC Cartagena,"End of loanJun 30, 2018",in,Summer,0,Primera Division,2018,2018/2019
CD Leganés,Mamadou Koné,26,Centre-Forward,KAS Eupen,"End of loanJun 30, 2018",in,Summer,0,Primera Division,2018,2018/2019
CD Leganés,Diego Rico,25,Left-Back,Bournemouth,£13.50m,out,Summer,13.5,Primera Division,2018,2018/2019
CD Leganés,Gabriel Pires,24,Central Midfield,Benfica,£8.64m,out,Summer,8.64,Primera Division,2018,2018/2019
CD Leganés,Tito,33,Right-Back,Rayo Vallecano,free transfer,out,Summer,NA,Primera Division,2018,2018/2019
CD Leganés,Miguel Ángel Guerrero,27,Centre-Forward,Olympiacos,free transfer,out,Summer,NA,Primera Division,2018,2018/2019
CD Leganés,Martín Mantovani,33,Centre-Back,UD Las Palmas,free transfer,out,Summer,NA,Primera Division,2018,2018/2019
CD Leganés,Luciano,25,Second Striker,Fluminense,loan transfer,out,Summer,NA,Primera Division,2018,2018/2019
